First_column,Second_column,Third_column,Fourth_column,Fifth_column,Sixth_column,Seventh_column,Eighth_column
U9,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4218.063944892835,-0.0006249765149846098
U8,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4154.825386797032,-0.0006249765149846098
U5,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,3971.7817927641604,-0.0006249756268061901
U4,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,3912.939919912373,-0.0006249720740925113
U7,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4092.7091149137027,-0.0006249756268061901
U6,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4031.69972142722,-0.000624972962270931
U1,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,3742.716821285394,-0.000624972962270931
U0,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,3688.025514071099,-0.0006249774031630295
U3,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,3855.158708385325,-0.0006249782913414492
U2,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,3798.4227878310066,-0.0006249756268061901
U-,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,3529.8874129293913,-0.0006249774031630295
Uspace,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,2938.7608144444157,-0.0006249765149846098
Uy,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,11159.93846446976,-0.0006249782913414492
Ux,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,11003.611946981939,-0.0006249774031630295
Uz,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,11317.710051414037,-0.0006249782913414492
Uu,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,10543.442114282278,-0.0006249782913414492
Ut,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,10393.031366199088,-0.0006249774031630295
Uw,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,10848.744809712178,-0.0006249782913414492
Uv,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,10695.350603018163,-0.0006249774031630295
Uq,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,9950.894310390013,-0.0006249738504493507
Up,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,9806.579445797997,-0.0006249756268061901
Us,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,10244.129615916854,-0.0006249756268061901
Ur,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,10096.747355026526,-0.0006249765149846098
Um,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,9382.942181743752,-0.0006249765149846098
Ul,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,9244.854517277106,-0.0006249765149846098
Uo,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,9663.810964445827,-0.0006249747386277704
Un,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,9522.596312214708,-0.0006249738504493507
Ui,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,8840.038659282782,-0.0006249720740925113
Uh,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,8708.261544941912,-0.0006249756268061901
Uk,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,9108.33852026902,-0.000624972962270931
Uj,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,8973.39865572835,-0.000624972962270931
Ue,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,8322.446992162002,-0.0006249782913414492
Ud,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,8197.017422930263,-0.0006249702977356719
Ug,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,8578.069613537124,-0.0006249765149846098
Uf,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,8449.46446181525,-0.0006249702977356719
Ua,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,7830.248273699261,-0.0006249791795198689
Uc,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,8073.175299347554,-0.0006249774031630295
Ub,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,7950.919504976218,-0.0006249756268061901
UU,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,6504.317702807924,-0.0006249782913414492
UE,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,5070.016166855575,-0.0006249765149846098
h8,4,7449.990625,-0.0006246452244340617,7449.990625,-0.0006246452244340617,3627.98337861261,-0.0006246398953635435
h9,2,7449.990625,-0.000624813090155385,7449.990625,-0.000624813090155385,3680.959233796821,-0.0006248086492632865
h2,69,7449.990625,-0.0006191926971155226,7449.990625,-0.0006191926971155226,3329.7512782181516,-0.0006191900325802635
h3,13,7449.990625,-0.0006238902727773166,7449.990625,-0.0006238902727773166,3377.1924910977045,-0.0006238822791715393
g8,7,7449.990625,-0.0006243929817628668,7449.990625,-0.0006243929817628668,3652.84073019961,-0.000624389429049188
h1,75,7449.990625,-0.0006186890999515526,7449.990625,-0.0006186890999515526,3283.1825601107294,-0.0006186828827026147
h6,3,7449.990625,-0.0006247278250270938,7449.990625,-0.0006247278250270938,3524.8927547418275,-0.0006247216077781559
h7,4,7449.990625,-0.0006246452244340617,7449.990625,-0.0006246452244340617,3575.9660673602652,-0.0006246363426498647
h4,10,7449.990625,-0.0006241416272700917,7449.990625,-0.0006241416272700917,3425.5203162415537,-0.0006241398509132523
h5,1,7449.990625,-0.0006248965789268368,7449.990625,-0.0006248965789268368,3474.74896855693,-0.0006248912498563186
h-,1220,7449.990625,-0.0005226308275041447,7449.990625,-0.0005226308275041447,3105.3539854010514,-0.0005226272747904659
hspace,51597,7449.990625,0.0037036320676975265,7449.990625,0.0037036320676975265,2611.8915147394237,0.0037036356204112053
hz,32,7449.990625,-0.0006222951043355351,7449.990625,-0.0006222951043355351,9823.744400302521,-0.0006222879989081775
hx,4,7449.990625,-0.0006246452244340617,7449.990625,-0.0006246452244340617,9542.505214935885,-0.0006246398953635435
hy,3587,7449.990625,-0.0003240581136765286,7449.990625,-0.0003240581136765286,9682.362432271235,-0.0003240483437139119
hr,6146,7449.990625,-0.00010937561967239162,7449.990625,-0.00010937561967239162,8735.680300639775,-0.00010937117878029312
hs,1657,7449.990625,-0.0004859703750526023,7449.990625,-0.0004859703750526023,8866.283185529779,-0.0004859606050899856
hp,2123,7449.990625,-0.0004468763137310816,7449.990625,-0.0004468763137310816,8479.136457045835,-0.0004468674319468846
hq,58,7449.990625,-0.000620115514493591,7449.990625,-0.000620115514493591,8606.63093538748,-0.0006201110736014925
hv,152,7449.990625,-0.0006122293783050736,7449.990625,-0.0006122293783050736,9267.389192634995,-0.0006122204965208766
hw,1074,7449.990625,-0.0005348796960902291,7449.990625,-0.0005348796960902291,9404.178966759724,-0.0005348761433765503
ht,9996,7449.990625,0.00021361046265155892,7449.990625,0.00021361046265155892,8998.437553471766,0.00021361845625733622
hu,6043,7449.990625,-0.00011801670751765414,7449.990625,-0.00011801670751765414,9132.140689640259,-0.00011801137844713594
hj,107,7449.990625,-0.0006160032484103795,7449.990625,-0.0006160032484103795,7746.816950740329,-0.0006160023602319598
hk,231,7449.990625,-0.0006056017909372713,7449.990625,-0.0006056017909372713,7864.989613152781,-0.0006055982382235925
hh,304,7449.990625,-0.0005994769125550192,7449.990625,-0.0005994769125550192,7515.107764594324,-0.0005994751361981798
hi,49166,7449.990625,0.0034996885389659838,7449.990625,0.0034996885389659838,7630.190868761558,0.003499696532571761
hn,2773,7449.990625,-0.0003923457114751727,7449.990625,-0.0003923457114751727,8228.814341145386,-0.0003923403824046545
ho,32000,7449.990625,0.0020595871674800037,7449.990625,0.0020595871674800037,8353.197573071202,0.002059588943836843
hl,1934,7449.990625,-0.00046273296305798794,7449.990625,-0.00046273296305798794,7984.711879174023,-0.00046272408127379094
hm,1305,7449.990625,-0.0005155005311507921,7449.990625,-0.0005155005311507921,8105.9861797393605,-0.0005154960902586936
hb,726,7449.990625,-0.0005640732325673525,7449.990625,-0.0005640732325673525,6856.740301089489,-0.000564068791675254
hc,572,7449.990625,-0.0005769926758603106,7449.990625,-0.0005769926758603106,6962.671943667098,-0.0005769891231466318
ha,48206,7449.990625,0.003419152072581255,7449.990625,0.003419152072581255,6752.311338424366,0.0034191565134733537
hf,345,7449.990625,-0.0005960378857139403,7449.990625,-0.0005960378857139403,7289.553261271375,-0.0005960343330002615
hg,164,7449.990625,-0.0006112221839771337,7449.990625,-0.0006112221839771337,7401.563469329465,-0.0006112186312634549
hd,1864,7449.990625,-0.0004686055987690452,7449.990625,-0.0004686055987690452,7070.113539233654,-0.00046859760516326787
he,189853,7449.990625,0.015302304312569959,7449.990625,0.015302304312569959,7179.071879752324,0.015302312306175736
hU,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,5613.135092405657,-0.000624972962270931
hE,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4396.797701076543,-0.0006249756268061901
tb,2303,7449.990625,-0.0004317763924177598,7449.990625,-0.0004317763924177598,6248.663176327037,-0.0004317692869904022
48,583,7449.990625,-0.0005760716348390815,7449.990625,-0.0005760716348390815,5356.3039765769045,-0.0005760636412333042
49,613,7449.990625,-0.0005735536490192317,7449.990625,-0.0005735536490192317,5439.815938792671,-0.0005735465435918741
46,554,7449.990625,-0.0005785043555306402,7449.990625,-0.0005785043555306402,5193.317225793509,-0.0005784963619248629
47,598,7449.990625,-0.0005748130860183664,7449.990625,-0.0005748130860183664,5274.142181440606,-0.0005748068687694285
44,666,7449.990625,-0.0005691083160286325,7449.990625,-0.0005691083160286325,5035.623459335229,-0.0005691047633149537
45,846,7449.990625,-0.000554007506536891,7449.990625,-0.000554007506536891,5113.815566420995,-0.0005540039538232122
42,674,7449.990625,-0.000568437741321759,7449.990625,-0.000568437741321759,4883.112009768378,-0.0005684324122512407
43,620,7449.990625,-0.0005729674512622296,7449.990625,-0.0005729674512622296,4958.726974407618,-0.0005729638985485508
40,1176,7449.990625,-0.0005263229851948381,7449.990625,-0.0005263229851948381,4735.669459832019,-0.0005263167679459002
41,616,7449.990625,-0.0005733022945264565,7449.990625,-0.0005733022945264565,4808.764305959964,-0.000573297853634358
4-,285,7449.990625,-0.000601071192818381,7449.990625,-0.000601071192818381,4523.756164787255,-0.0006010676401047021
4space,7380,7449.990625,-5.851319428984425e-06,7449.990625,-5.851319428984425e-06,3724.43037437671,-5.849543072145025e-06
4U,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,8370.507976509512,-0.0006249765149846098
4E,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,6551.762375979652,-0.0006249756268061901
4z,2,7449.990625,-0.000624813090155385,7449.990625,-0.000624813090155385,14059.122545599099,-0.0006248095374417062
4x,9,7449.990625,-0.0006242251160415435,7449.990625,-0.0006242251160415435,13704.703123196015,-0.0006242215633278647
4y,62,7449.990625,-0.0006197788948725247,7449.990625,-0.0006197788948725247,13881.358710625736,-0.0006197709012667474
4v,5,7449.990625,-0.0006245617356626099,7449.990625,-0.0006245617356626099,13354.816345863888,-0.0006245546302352523
4w,41,7449.990625,-0.00062154015267879,7449.990625,-0.00062154015267879,13529.180846078152,-0.0006215348236082718
4t,368,7449.990625,-0.000594107874007932,7449.990625,-0.000594107874007932,13009.65547194216,-0.0005941007685805744
4u,16,7449.990625,-0.0006236380301061217,7449.990625,-0.0006236380301061217,13181.633477905263,-0.0006236318128571838
4r,85,7449.990625,-0.000617849771344936,7449.990625,-0.000617849771344936,12669.403755662983,-0.000617840889560739
4s,106,7449.990625,-0.0006160885135386707,7449.990625,-0.0006160885135386707,12838.904918440916,-0.0006160814081113131
4p,136,7449.990625,-0.0006135705277188208,7449.990625,-0.0006135705277188208,12334.234021959295,-0.0006135660868267223
4q,2,7449.990625,-0.000624813090155385,7449.990625,-0.000624813090155385,12501.173257481143,-0.0006248059847280274
4n,46,7449.990625,-0.0006211218206431113,7449.990625,-0.0006211218206431113,12004.30828904503,-0.0006211191561078522
4o,27,7449.990625,-0.0006227169890848927,7449.990625,-0.0006227169890848927,12168.605960710322,-0.0006227125481927942
4l,179,7449.990625,-0.0006099627469779989,7449.990625,-0.0006099627469779989,11679.7774407187,-0.000609956529729061
4m,70,7449.990625,-0.0006191074319872314,7449.990625,-0.0006191074319872314,11841.359516923509,-0.0006191012147382935
4j,31,7449.990625,-0.0006223803694638264,7449.990625,-0.0006223803694638264,11360.780949945467,-0.0006223732640364688
4k,24,7449.990625,-0.0006229665672208284,7449.990625,-0.0006229665672208284,11519.579135800299,-0.0006229576854366314
4h,104,7449.990625,-0.000616256379259994,7449.990625,-0.000616256379259994,11047.44665486169,-0.000616247497475797
4i,147,7449.990625,-0.0006126485985191721,7449.990625,-0.0006126485985191721,11203.39849758123,-0.000612645933983913
4f,48,7449.990625,-0.000620953954921788,7449.990625,-0.000620953954921788,10739.890587925884,-0.0006209486258512698
4g,55,7449.990625,-0.0006203668689863662,7449.990625,-0.0006203668689863662,10892.939555581557,-0.0006203633162726874
4d,73,7449.990625,-0.0006188560774944563,7449.990625,-0.0006188560774944563,10438.216858515298,-0.0006188534129591972
4e,38,7449.990625,-0.0006217923953499849,7449.990625,-0.0006217923953499849,10588.312392054146,-0.0006217870662794667
4b,55,7449.990625,-0.0006203668689863662,7449.990625,-0.0006203668689863662,10142.517588844077,-0.000620361539915848
4c,133,7449.990625,-0.000613821882211596,7449.990625,-0.000613821882211596,10289.615127488656,-0.0006138165531410777
4a,113,7449.990625,-0.0006155014276032489,7449.990625,-0.0006155014276032489,9996.93388301313,-0.0006154960985327307
space,1825629,297999.625,0.12815700234369842,297999.625,0.1281569970146279,117659.6754302527,0.13694169975764225
-,144244,297999.625,-0.012898967227670255,297999.625,-0.012898970780383934,140923.26543094337,-0.005576631600945348
1,64399,297999.625,-0.019597381495373156,297999.625,-0.019597386824443674,149261.84313946692,-0.012769571178239403
0,56409,297999.625,-0.020267682643293483,297999.625,-0.020267686196007162,147120.8172430341,-0.013314227054195271
3,18868,297999.625,-0.02341710025888233,297999.625,-0.023417105587952847,153659.94761533948,-0.016844590611242438
2,42933,297999.625,-0.0213982191965556,297999.625,-0.02139822452562612,151441.36991925866,-0.01469737753723166
5,17980,297999.625,-0.023491595335656257,297999.625,-0.023491598888369936,158216.46051724307,-0.017179822009438794
4,16586,297999.625,-0.023608542676356592,297999.625,-0.02360854800542711,155918.12724743565,-0.017165723065204475
7,14817,297999.625,-0.023756948408504286,297999.625,-0.023756951961217965,162935.79628351508,-0.017711348831994655
6,14890,297999.625,-0.023750822641943614,297999.625,-0.023750827082835713,160555.499493004,-0.017571465171783984
9,35025,297999.625,-0.02206164584350745,297999.625,-0.022061650284399548,167822.36991719194,-0.016287716952945175
8,18006,297999.625,-0.023489415745814313,297999.625,-0.02348942018670641,165357.9027016108,-0.01757896672671677
E,1,297999.625,-0.02499990170434785,297999.625,-0.024999907033418367,200898.22558506852,-0.02097139617518451
U,0,297999.625,-0.02499998608129772,297999.625,-0.02499999052218982,256162.8531885329,-0.023603859311549513
a,838467,297999.625,0.045341293386513826,297999.625,0.04534128805744331,306933.3044597672,0.04454644830786947
c,350426,297999.625,0.004398206243649838,297999.625,0.00439820091457932,316212.3756724001,0.003221468425351759
b,209099,297999.625,-0.007458100803603429,297999.625,-0.007458105244495528,311543.2897494101,-0.00844335268368468
e,1117871,297999.625,0.06878125535791924,297999.625,0.06878125180520556,325728.19318956765,0.0672181599270516
d,361743,297999.625,0.005347618348139349,297999.625,0.005347613907247251,320940.65351071715,0.0039782559468903855
g,193420,297999.625,-0.008773456627864107,297999.625,-0.008773461956934625,335481.2285961725,-0.010727303489943552
